0.0015276 0.00730085 82.6959 82.6959
0.0056532 0.0028311 33.3683 33.3683
0.00235692 0.00632798 72.861 72.861
0.00566663 0.00282139 33.2392 33.2392
0.00157699 0.007271 82.1758 82.1758
0.00327694 0.00506532 60.718 60.718
0.00168328 0.000160619 8.71075 8.71075
0.00359046 0.00468868 56.6317 56.6317
0.00492476 0.000531727 9.74473 9.74473
0.00607037 0.00253578 29.4644 29.4644
0.00650689 0.00223192 25.54 25.54
0.00246901 0.00616645 71.4076 71.4076
0.00172578 0.00714647 80.5475 80.5475
0.00360944 0.00466687 56.3876 56.3876
0.00674074 0.00206374 23.4394 23.4394
0.00653581 0.00221152 25.2819 25.2819
0.00127132 0.00732362 85.2075 85.2075
0.00184392 0.00701932 79.1949 79.1949
0.00554755 0.00290811 34.3921 34.3921
0.00306122 0.0053424 63.5718 63.5718
0.0038979 0.00434868 52.7325 52.7325
0.00539067 0.00302474 35.9424 35.9424
0.00234274 0.00634838 73.0436 73.0436
0.00222775 0.00651282 74.5116 74.5116
0.00733778 0.00131162 15.1642 15.1642
0.00453363 0.00372751 45.1204 45.1204
0.0059745 0.00260272 30.3442 30.3442
0.00352251 0.00476769 57.5093 57.5093
0.00270515 0.00582909 68.3015 68.3015
0.00269547 0.00584274 68.4296 68.4296
0.00122238 0.00729554 85.6483 85.6483
0.00336171 0.00496042 59.6044 59.6044
0.00577335 0.000670482 10.4049 10.4049
0.00279453 0.00570389 67.1162 67.1162
0.00137429 0.00734523 84.2379 84.2379
0.00140125 0.00734345 83.975 83.975
0.00534098 0.0030623 36.4413 36.4413
0.00136342 0.00734513 84.3429 84.3429
0.00418498 0.00405549 49.2137 49.2137
0.00522896 0.00314819 37.5802 37.5802
0.00685221 0.00197961 22.4142 22.4142
0.00286741 0.0056032 66.1479 66.1479
0.00728483 0.00155545 17.5948 17.5948
0.00661562 0.00086548 11.5687 11.5687
0.00588839 0.00266322 31.1425 31.1425
0.0057516 0.00276032 32.4285 32.4285
0.00620477 0.00244242 28.2449 28.2449
0.00657217 0.00218574 24.957 24.957
0.00707515 0.00179435 20.2303 20.2303
0.0037944 0.00446001 54.0312 54.0312
0.00178086 0.00708976 79.923 79.923
0.0030021 0.00542081 64.3571 64.3571
0.00165185 0.0072142 81.3678 81.3678
0.00321207 0.00514711 61.5736 61.5736
0.00433089 0.0039147 47.4757 47.4757
0.000938557 0.00683567 87.9262 87.9262
0.00734103 0.00132619 15.301 15.301
0.00263612 0.00592688 69.2142 69.2142
0.0037935 0.00446099 54.0425 54.0425
0.00218931 0.00656714 74.9968 74.9968
0.00443558 0.00381687 46.2508 46.2508
0.00426151 0.00398099 48.2978 48.2978
0.00470291 0.00357813 43.2082 43.2082
0.00428236 0.00396095 48.0499 48.0499
0.00667648 0.00211083 24.021 24.021
0.00537962 0.00303306 36.053 36.053
0.00493827 0.00337985 40.6318 40.6318
0.00396841 0.00427458 51.8565 51.8565
0.00612104 0.00250054 29.0029 29.0029
0.00166352 0.00720422 81.2398 81.2398
0.00170045 0.00717084 80.831 80.831
0.0047386 0.00354738 42.8113 42.8113
0.00364005 0.00463192 55.9947 55.9947
0.00062621 0.00552589 89.8201 89.8201
0.00447674 0.0037791 45.7743 45.7743
0.0019004 0.00695203 78.5315 78.5315
0.00591923 0.0026415 30.8556 30.8556
0.00292265 0.00552779 65.4134 65.4134
0.00684425 0.000941765 12.0955 12.0955
0.00476854 0.00352179 42.4802 42.4802
0.00622621 0.00242755 28.0516 28.0516
0.00145771 0.00733097 83.4127 83.4127
0.00734341 0.00134131 15.4443 15.4443
0.00725779 0.00159605 18.0265 18.0265
0.00382916 0.00442227 53.5933 53.5933
0.003772 0.00448452 54.3142 54.3142
0.00731053 0.00124579 14.5597 14.5597
0.00330958 0.00502465 60.2885 60.2885
0.00578256 0.00273822 32.1354 32.1354
0.00333182 0.00499714 59.9964 59.9964
0.00464184 0.00363133 43.8923 43.8923
0.00259316 0.00598814 69.7804 69.7804
0.00731949 0.00148871 16.9012 16.9012
0.0019035 0.00694823 78.4947 78.4947
0.00640634 0.00230238 26.4373 26.4373
0.00576342 0.00275187 32.3164 32.3164
0.00677196 0.00204054 23.1547 23.1547
0.00344905 0.00485473 58.4634 58.4634
0.00214381 0.00663083 75.5672 75.5672
0.00467216 0.00360482 43.5518 43.5518
0.00426047 0.00398199 48.3101 48.3101
0.00295335 0.00548624 65.0052 65.0052
0.00196526 0.0068707 77.7574 77.7574
0.00708533 0.0010505 12.9118 12.9118
0.00307173 0.00532857 63.4323 63.4323
0.00578221 0.00273847 32.1387 32.1387
0.00151396 0.0073079 82.8376 82.8376
0.00121856 0.00729282 85.6821 85.6821
0.000784419 0.00631277 88.9464 88.9464
0.00114385 0.00722271 86.3273 86.3273
0.00530852 0.00308701 36.7693 36.7693
